00:09:32.638 [nioEventLoopGroup-2-2] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51072
00:30:03.347 [nioEventLoopGroup-2-11] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51084
00:41:05.759 [nioEventLoopGroup-2-12] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51086
00:41:05.765 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:41:05.765 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:41:05.765 [nioEventLoopGroup-2-12] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:41:05 2022}])
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:41:05.766 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:41:05 2022}
00:41:11.778 [nioEventLoopGroup-2-12] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51086
00:41:18.508 [nioEventLoopGroup-2-1] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51088
00:41:18.508 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:41:18.508 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:41:18.509 [nioEventLoopGroup-2-1] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:41:18.509 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:41:18.509 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:41:18.509 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:41:18.509 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:41:18.509 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:41:18.509 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:41:18.510 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:41:18 2022}])
00:41:18.510 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:41:18.510 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:41:18 2022}
00:41:26.403 [nioEventLoopGroup-2-1] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51088
00:42:28.416 [nioEventLoopGroup-2-2] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51090
00:42:28.416 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:42:28.416 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:42:28.417 [nioEventLoopGroup-2-2] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:42:28.417 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:42:28.417 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:42:28.417 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:42:28.417 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:42:28.417 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:42:28.417 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:42:28.418 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:42:28 2022}])
00:42:28.418 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:42:28.418 [defaultEventExecutorGroup-3-5] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:42:28 2022}
00:42:34.217 [nioEventLoopGroup-2-2] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51090
00:43:52.773 [nioEventLoopGroup-2-3] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51092
00:43:52.773 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:43:52.773 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:43:52.773 [nioEventLoopGroup-2-3] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:43:52 2022}])
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:43:52.774 [defaultEventExecutorGroup-3-6] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:43:52 2022}
00:43:58.434 [nioEventLoopGroup-2-3] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51092
00:45:07.394 [nioEventLoopGroup-2-4] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51094
00:45:07.394 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:45:07.394 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:45:07.395 [nioEventLoopGroup-2-4] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:45:07 2022}])
00:45:07.396 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:45:07.397 [defaultEventExecutorGroup-3-7] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:45:07 2022}
00:45:12.762 [nioEventLoopGroup-2-4] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51094
00:47:12.474 [nioEventLoopGroup-2-5] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51096
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:47:12.475 [nioEventLoopGroup-2-5] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:47:12.475 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:47:12.476 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:47:12 2022}])
00:47:12.476 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:47:12.476 [defaultEventExecutorGroup-3-8] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:47:12 2022}
00:47:19.518 [nioEventLoopGroup-2-5] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51096
00:50:27.544 [nioEventLoopGroup-2-6] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51098
00:50:27.545 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:50:27.545 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:50:27.545 [nioEventLoopGroup-2-6] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:50:27.546 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:50:27.546 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:50:27.546 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:50:27.546 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:50:27.546 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:50:27.546 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:50:27.546 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:50:27 2022}])
00:50:27.547 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:50:27.547 [defaultEventExecutorGroup-3-1] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:50:27 2022}
00:50:33.654 [nioEventLoopGroup-2-6] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51098
00:51:37.339 [nioEventLoopGroup-2-7] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51100
00:51:37.340 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:51:37.341 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:51:37.342 [nioEventLoopGroup-2-7] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:51:37.342 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:51:37.342 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:51:37.342 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:51:37.342 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:51:37.342 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:51:37.342 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:51:37.343 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:51:37 2022}])
00:51:37.343 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:51:37.344 [defaultEventExecutorGroup-3-2] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=5.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:51:37 2022}
00:51:49.437 [nioEventLoopGroup-2-7] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51100
00:51:59.731 [nioEventLoopGroup-2-8] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51102
00:51:59.731 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:51:59.731 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:51:59.731 [nioEventLoopGroup-2-8] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:51:59.731 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpDataMessage(data=[@setDataFrame, onMetaData, {videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:51:59 2022}])
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.e.Stream - avcDecoderConfigurationRecord  ok
00:51:59.732 [defaultEventExecutorGroup-3-3] INFO  c.l.m.s.e.Stream - Metadata:{videocodecid=7.0, width=384.0, height=216.0, AspectRatioX=1.0, AspectRatioY=1.0, framerate=15.0, videodatarate=2048.0, metadatacreator=GStreamer 1.20.1 FLV muxer, encoder=GStreamer 1.20.1 FLV muxer, creationdate=Wed Apr 27 16:51:59 2022}
00:52:04.916 [nioEventLoopGroup-2-8] INFO  c.l.m.s.h.ConnectionAdapter - channel inactive:/127.0.0.1:51102
00:53:32.574 [nioEventLoopGroup-2-9] INFO  c.l.m.s.h.ConnectionAdapter - channel active:/127.0.0.1:51104
00:53:32.574 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}])
00:53:32.574 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - client connect RtmpCommandMessage(command=[connect, 1.0, {app=live, type=nonprivate, tcUrl=rtmp://localhost:1935/live}]) 
00:53:32.575 [nioEventLoopGroup-2-9] INFO  c.l.m.s.h.ChunkEncoder - chunksize in encoder changed to:5000
00:53:32.575 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[releaseStream, 2.0, null, test])
00:53:32.575 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[FCPublish, 3.0, null, test])
00:53:32.575 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[createStream, 4.0, null])
00:53:32.575 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - create stream received : RtmpCommandMessage(command=[createStream, 4.0, null])
00:53:32.575 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - RTMP_Message_Read : RtmpCommandMessage(command=[publish, 5.0, null, test, live])
00:53:32.575 [defaultEventExecutorGroup-3-4] INFO  c.l.m.s.h.RtmpMessageHandler - publish :RtmpCommandMessage(command=[publish, 5.0, null, test, live])
